id,formula,mid1,mid2,spg1,spg2,de,dist
724,Al24Ca16O64S4,mp-1019575,mp-14150,27,217,-0.029, 1.789
726,Al24Ca16O64S4,mp-1019575,mp-1227764,27,217,-0.052, 1.518
728,Al24Ca16O64S4,mp-662566,mp-14150,27,217,-0.024, 1.684
730,Al24Ca16O64S4,mp-662566,mp-1227764,27,217,-0.047, 1.542
732,Fe24O32,mp-1181813,mp-705416,26,57,-0.097, 0.792
734,Fe24O32,mp-1181813,mp-510252,26,51,-0.027, 0.227
736,Fe24O32,mp-1181813,mp-650112,26,57,-0.011, 0.195
738,Ba2Fe4Nd2O10,mp-1182187,mp-638374,26,123, 0.001, 0.094
740,Ag8Nb8O24,mp-1203481,mp-5537,26,57, 0.001, 0.136
742,Ag8Nb8O24,mp-1203481,mp-12725,26,221,-0.031, 0.409
744,Cd4Ti4O12,mp-20940,mp-14550,26,62,-0.003, 0.175
746,Cd4Ti4O12,mp-20940,mp-1016846,26,221,-0.159, 0.534
748,Na4Nb4O12,mp-4681,mp-4419,26,127,-0.015, 0.360
750,Na4Nb4O12,mp-4681,mp-3136,26,221,-0.028, 0.394
752,Na4Nb4O12,mp-4681,mp-1105765,26,62,-0.009, 0.189
754,K12Nb12B8O48,mp-557711,mp-15248,26,189,-0.003, 0.210
756,Sr4H8O8,mp-625184,mp-27425,26,62, 0.002, 0.270
758,C4H16N8S4,mp-721896,mp-23930,26,62, 0.006, 0.496
760,Fe4Li8O20P4,mp-757248,mp-761481,26,129, 0.023, 1.723
762,W2Br4O4,mp-774146,mp-1119334,26,51, 0.001, 0.131
764,La2Th8O19,mp-1173034,mp-675564,25,115,-0.333, 0.106
766,BaCaI4,mp-753775,mp-1178524,25,123, 0.000, 0.071
768,Li4As4Se8,mp-1078724,mp-1222395,9,123,-0.092, 0.323
770,Na8Zn4B24O44,mp-1196425,mp-1020181,9,15, 0.001, 0.102
772,Na8Nb16O44,mp-1202153,mp-540706,9,167,-0.009, 0.135
774,Ag8Nb16O44,mp-1202965,mp-1200403,9,167,-0.002, 0.155
776,Rb12H4O32S8,mp-1219739,mp-23781,9,15, 0.000, 0.268
778,Al4Ca8Cl4H40O32,mp-1227540,mp-42175,9,15, 0.002, 1.420
780,Al8S12,mp-1228491,mp-1079029,9,167,-0.034, 0.664
782,Na12Sc8O48P12,mp-16956,mp-555608,9,167,-0.012, 1.310
784,Li12Mo8O48P12,mp-26439,mp-32107,9,15,-0.069, 0.061
786,Mo8O52P12,mp-540536,mp-705358,9,15,-0.018, 0.241
788,Na8C8F24O16Sb8,mp-554716,mp-554239,9,15,-0.001, 0.075
790,Zn24B16O48,mp-559949,mp-542833,9,15, 0.000, 0.044
792,Sn24H16O32,mp-625789,mp-625541,9,114, 0.057, 1.039
794,Sr4H64O40,mp-625824,mp-626241,9,15,-0.011, 1.670
796,Ta8H16O28,mp-625957,mp-625920,9,227,-0.487, 1.499
798,Ta8H16O28,mp-625957,mp-625886,9,70,-0.111, 1.384
800,K96Zn48Cl192,mp-653633,mp-653454,9,62,-0.014, 0.857
802,K8H4N4O24S8,mp-695383,mp-706912,9,15,-0.005, 0.560
804,Li4Mn8O48P12,mp-697792,mp-26846,9,15, 0.032, 0.891
806,F4O8Sb4,mp-752561,mp-752753,9,15,-0.010, 0.936
808,Li4V8F12O8,mp-753928,mp-1176552,9,15, 0.023, 0.399
810,K16H32O64P16,mp-757909,mp-24262,9,14,-0.003, 0.295
812,Cr12O108P36,mp-9403,mp-555540,9,15, 0.049, 0.552
814,Co12Li36O116P32,mp-1101531,mp-584450,9,15, 0.001, 0.254
816,Co12Li36O116P32,mp-1101531,mp-583985,9,165, 0.014, 0.241
818,Cr8Li4O48P12,mp-1101532,mp-1247735,9,15, 0.055, 0.243
820,Sn24H16O32,mp-1179534,mp-625541,9,114,-0.002, 0.160
822,K8O64P8Sb16,mp-1200878,mp-556756,9,15, 0.000, 0.041
824,Pr4H80N20O64S16,mp-1205148,mp-707900,9,15,-0.004, 0.927
826,Ag8S16Sb8,mp-1205392,mp-1229019,9,166,-0.056, 0.907
828,Ag8S16Sb8,mp-1205392,mp-3922,9,15, 0.001, 0.117
830,Na4Th8O48P12,mp-1220958,mp-1210121,9,15,-0.007, 0.621
832,Al8Na8B8O28,mp-1221428,mp-554041,9,163, 0.000, 0.172
834,La12Cl4O32Si8,mp-1223085,mp-558985,9,15, 0.001, 0.198
836,K12H4O32Se8,mp-1224049,mp-23979,9,15,-0.000, 0.182
838,Cs12H4O32Se8,mp-1226195,mp-1192732,9,15,-0.001, 0.224
840,Al4Ca4Ta4O20,mp-1227101,mp-15733,9,15, 0.001, 0.151
842,Li4Mn16O48P12,mp-25969,mp-849281,9,15,-0.019, 0.751
844,Cd8Cl4P12,mp-29246,mp-644431,9,15,-0.000, 0.074
846,O16Si8,mp-555147,mp-1021503,9,224,-0.303, 1.144
848,O16Si8,mp-555147,mp-555483,9,70, 0.071, 1.256
850,O16Si8,mp-555235,mp-562490,9,15,-0.006, 1.283
852,O16Si8,mp-555235,mp-7087,9,194,-0.008, 0.471
854,Bi8Sc8O24,mp-555313,mp-555769,9,15,-0.001, 0.116
856,Bi8Sc8O24,mp-555313,mp-550008,9,221,-0.323, 0.654
858,V4O20P4,mp-556459,mp-1104323,9,15,-0.057, 0.634
860,V4O20P4,mp-556459,mp-1216303,9,15,-0.049, 0.335
862,Ag4Ga4S8,mp-556916,mp-5342,9,122, 0.003, 0.194
864,Ca4Mg4As4F4O16,mp-558016,mp-7035,9,15, 0.000, 0.068
866,Bi16Ti12O48,mp-558277,mp-1179025,9,12,-0.033, 0.618
868,Bi16Ti12O48,mp-558277,mp-23335,9,139,-0.057, 0.456
870,Pb8O20Te4,mp-624234,mp-1105700,9,15, 0.001, 0.061
872,H8O16S4,mp-625445,mp-690733,9,15, 0.030, 0.775
874,H8O16S4,mp-625474,mp-690733,9,15, 0.056, 0.980
876,Sr4H64O40,mp-625801,mp-626241,9,15,-0.046, 1.663
878,O96Si48,mp-640556,mp-7087,9,194,-0.009, 0.812
880,In80Br112,mp-652621,mp-568546,9,15, 0.002, 0.155
882,Pb4Rb4F12,mp-674508,mp-21043,9,221,-0.032, 0.663
884,Ag4Bi4S8,mp-675977,mp-1173060,9,141,-0.001, 0.088
886,Ga16Tl16Se32,mp-680555,mp-17254,9,15, 0.004, 0.446
888,Nb4F4O8,mp-752467,mp-35171,9,15,-0.111, 1.131
890,V4F20,mp-752600,mp-752912,9,15,-0.024, 1.094
892,V4F20,mp-752600,mvc-14312,9,15,-0.008, 0.998
894,Er8Ti4O20,mp-756443,mp-1178356,9,15,-0.002, 0.097
896,V4F20,mp-757128,mvc-14312,9,15,-0.028, 0.272
898,Fe16Li4O48P12,mp-758611,mp-25825,9,15,-0.152, 0.790
900,Sn24O84P24,mp-768330,mp-1101386,9,15, 0.019, 0.385
902,La4Sr4I20,mp-772160,mp-1101331,9,15,-0.000, 0.097
904,Li4Zr8O48P12,mp-773068,mp-541661,9,167,-0.008, 0.804
906,K8H24O40Se4Te4,mp-867184,mp-723043,9,15, 0.001, 0.124
908,Li8Ni4O48P16,mp-867616,mp-26165,9,15, 0.080, 1.328
910,Li24I4P4S20,mp-950995,mp-985582,9,216,-0.017, 0.687
912,V4O20P4,mvc-3279,mp-1104323,9,15,-0.051, 0.332
914,V4O20P4,mvc-3279,mp-1216303,9,15,-0.043, 0.552
916,Li4Ta4Ge4O20,mp-1222344,mp-6478,9,15,-0.002, 0.219
918,La4Sc12B16O48,mp-554815,mp-6217,9,15, 0.000, 0.068
920,Li4V8O48P12,mp-697749,mp-1101493,9,15, 0.011, 0.888
922,Li4V8O48P12,mp-697749,mp-26712,9,167,-0.019, 0.898
924,F4O16Sb12,mp-753515,mp-1101419,9,15, 0.005, 0.085
926,Cs2Sr2Cl6,mp-1080233,mp-1213642,8,221, 0.000, 0.079
928,Cr10Rb2S16,mp-1539137,mp-7295,8,12, 0.037, 0.171
930,Ho16K8F56,mp-1202587,mp-31030,8,12, 0.000, 0.081
932,Cu4Na2H6O20S4,mp-1221084,mp-1210157,8,12, 0.021, 0.123
934,In10K2S16,mp-1223488,mp-22199,8,12,-0.000, 0.456
936,O48Si24,mp-557881,mp-558351,8,12, 0.000, 0.249
938,Cs2Br6Ge2,mp-642739,mp-570223,8,221,-0.012, 0.235
940,Cs4Tb12N4Te14,mp-646007,mp-655613,8,12,-0.003, 0.086
942,Ca2Sr6I16,mp-754610,mp-1101363,8,139, 0.000, 0.035
944,Pb2Rb2Cl6,mp-998605,mp-1209191,8,221,-0.000, 0.102
946,Mo2V4O16,mp-1216790,mp-27877,8,12,-0.037, 0.856
948,Li12Br6N2,mp-676650,mp-27508,8,225,-0.029, 0.717
950,Rb2Sr2Cl6,mp-998155,mp-1209047,8,221, 0.000, 0.102
952,Ca2Rb2Br6,mp-998198,mp-1209227,8,221, 0.000, 0.087
954,Ca2K2Cl6,mp-998601,mp-1211589,8,221,-0.000, 0.093
956,Na4H4O4,mp-626506,mp-23891,8,63, 0.071, 0.977
958,Mg16O48Si16,mp-1020115,mp-1020124,7,14, 0.002, 1.265
960,Mg16O48Si16,mp-1020115,mp-1195746,7,13, 0.011, 1.382
962,Mg16O48Si16,mp-1020115,mp-644879,7,60,-0.038, 1.453
964,Mg16O48Si16,mp-1020115,mp-1020361,7,13, 0.002, 1.280
966,Mg16O48Si16,mp-1020115,mp-1196002,7,13,-0.004, 1.231
968,Mg16O48Si16,mp-1020115,mp-642228,7,61,-0.193, 1.685
970,Mg16O48Si16,mp-1020115,mp-556940,7,61,-0.096, 1.397
972,Mg16O48Si16,mp-1020115,mp-5834,7,61, 0.005, 1.088
974,Mg16O48Si16,mp-1020115,mp-603930,7,15, 0.023, 1.418
976,Mg16O48Si16,mp-1020115,mp-3470,7,14, 0.025, 1.442
978,Mg16O48Si16,mp-1020115,mp-1020123,7,13,-0.008, 1.147
980,Mg16O48Si16,mp-1020115,mp-5026,7,60, 0.024, 1.147
982,Mg16O48Si16,mp-1020115,mp-603907,7,15,-0.159, 1.669
984,Mg16O48Si16,mp-1020115,mp-4321,7,15, 0.013, 1.426
986,Mg16O48Si16,mp-1020115,mp-642216,7,14,-0.113, 1.749
988,Mg16O48Si16,mp-1020115,mp-554137,7,14,-0.076, 1.534
990,V12O26,mp-1196958,mp-18896,7,12, 0.077, 0.184
992,V12O26,mp-1196958,mp-1201338,7,14, 0.082, 0.120
994,As8O36S8,mp-1197011,mp-27739,7,14, 0.002, 0.195
996,Rb8H8O32S8,mp-1197989,mp-1195896,7,14, 0.000, 0.291
998,Ba4La8W4O28,mp-1203123,mp-1201679,7,14,-0.001, 0.092
1000,Pb2H2O8P2,mp-1220034,mp-1209774,7,13,-0.001, 0.099
1002,Na2H6O12Se4,mp-1220990,mp-696842,7,14,-0.026, 1.530
1004,Pb2As2H2O8,mp-1228828,mp-504751,7,13,-0.005, 0.237
1006,Sn4P4S12,mp-13923,mp-4252,7,14,-0.007, 0.515
1008,Au4K4Cl16,mp-27181,mp-568986,7,14,-0.000, 0.092
1010,Bi8Rb12I36,mp-29895,mp-1194786,7,14,-0.001, 0.185
1012,Ag4S2,mp-38511,mp-1229090,7,225,-0.030, 0.610
1014,Ag4S2,mp-38511,mp-32791,7,64,-0.047, 0.632
1016,K12Ti4O14,mp-560228,mp-5455,7,14, 0.000, 0.075
1018,Sn4P4Se12,mp-570370,mp-5706,7,14,-0.003, 0.491
1020,H16O20S4,mp-626448,mp-29095,7,14, 0.004, 0.160
1022,H16O20S4,mp-626448,mp-626486,7,14,-0.051, 1.464
1024,Al8H24O24,mp-626587,mp-626605,7,61,-0.001, 0.640
1026,Cu4I4,mp-673245,mp-22895,7,216, 0.002, 0.250
1028,Bi8Pb16V8O48,mp-704114,mp-640883,7,14, 0.001, 0.322
1030,Bi8Ti6O24,mp-723064,mp-1179025,7,12,-0.039, 0.608
1032,Bi8Ti6O24,mp-723064,mp-23335,7,139,-0.063, 0.467
1034,Cu2Li4F8,mp-753171,mp-753123,7,64,-0.006, 1.185
1036,Cu2Li4O8Si2,mp-758498,mp-752606,7,121, 0.014, 1.156
1038,Li4Mn2F8,mp-778554,mp-1177899,7,139,-0.041, 1.473
1040,Mg16O48Si16,mp-1020117,mp-1020124,7,14, 0.001, 1.257
1042,Mg16O48Si16,mp-1020117,mp-1195746,7,13, 0.009, 1.335
1044,Mg16O48Si16,mp-1020117,mp-644879,7,60,-0.040, 1.375
1046,Mg16O48Si16,mp-1020117,mp-1020361,7,13, 0.001, 1.169
1048,Mg16O48Si16,mp-1020117,mp-1196002,7,13,-0.006, 1.347
1050,Mg16O48Si16,mp-1020117,mp-642228,7,61,-0.195, 1.783
1052,Mg16O48Si16,mp-1020117,mp-556940,7,61,-0.098, 1.453
1054,Mg16O48Si16,mp-1020117,mp-5834,7,61, 0.003, 1.240
1056,Mg16O48Si16,mp-1020117,mp-603930,7,15, 0.021, 1.214
1058,Mg16O48Si16,mp-1020117,mp-3470,7,14, 0.023, 1.135
1060,Mg16O48Si16,mp-1020117,mp-1020123,7,13,-0.009, 1.356
1062,Mg16O48Si16,mp-1020117,mp-5026,7,60, 0.022, 1.183
1064,Mg16O48Si16,mp-1020117,mp-603907,7,15,-0.161, 1.705
1066,Mg16O48Si16,mp-1020117,mp-4321,7,15, 0.012, 1.622
1068,Mg16O48Si16,mp-1020117,mp-642216,7,14,-0.115, 1.709
1070,Mg16O48Si16,mp-1020117,mp-554137,7,14,-0.078, 1.535
1072,Cr4Sr4O28P8,mp-1179211,mp-18207,7,14,-0.152, 0.209
1074,Al2Li2O20Si8,mp-1202325,mp-6442,7,13, 0.001, 0.103
1076,Li20O60P20,mp-1202801,mp-557189,7,13,-0.001, 0.089
1078,Rb12I36Sb8,mp-1209693,mp-1195452,7,14,-0.001, 0.265
1080,Tl4H8O16P4,mp-1216736,mp-643701,7,60,-0.007, 0.289
1082,Tl4H8O16P4,mp-1216736,mp-690711,7,14,-0.002, 0.219
1084,Ni4Cl8H32O16,mp-1220246,mp-735531,7,14,-0.057, 1.255
1086,Ni4Cl8H32O16,mp-1220246,mp-24088,7,14,-0.009, 0.455
1088,H20I4O24,mp-625256,mp-625174,7,14, 0.010, 1.287
1090,H20I4O24,mp-625256,mp-27773,7,14, 0.017, 0.628
1092,H4O8Te2,mp-625526,mp-625513,7,14,-0.013, 0.792
1094,Al8H24O24,mp-626073,mp-626470,7,14, 0.053, 1.654
1096,Al8H24O24,mp-626073,mp-27540,7,14, 0.059, 1.735
1098,H12O16P4,mp-626450,mp-626449,7,14, 0.003, 0.417
1100,H12O16P4,mp-626450,mp-626464,7,14,-0.009, 1.059
1102,Al8H24O24,mp-626467,mp-27540,7,14, 0.052, 1.695
1104,Ag8Te4,mp-684798,mp-1229101,7,139, 0.000, 0.516
1106,Rb8H8O32S8,mp-707377,mp-1195896,7,14, 0.028, 1.453
1108,Mo4O12,mp-715584,mvc-12752,7,62,-0.063, 0.445
1110,Li4V2F12,mp-753597,mp-753861,7,136, 0.039, 1.465
1112,Li4V2F12,mp-753597,mp-776438,7,128, 0.000, 1.557
1114,V2F8,mp-759972,mp-753759,7,65,-0.001, 0.540
1116,Fe4Li4F16,mp-777477,mp-777474,7,62,-0.213, 1.486
1118,Fe4Li4F16,mp-777477,mp-777550,7,60, 0.022, 1.490
1120,Fe4Li4F16,mp-777477,mp-755299,7,63,-0.009, 0.955
1122,Fe4Li4F16,mp-777477,mp-778347,7,60,-0.424, 1.416
1124,Pr2H6O6,mp-625452,mp-626361,6,11, 0.000, 0.145
1126,Pr2H6O6,mp-625452,mp-625447,6,176, 0.002, 0.247
1128,Na2H2O2,mp-625996,mp-23940,6,11, 0.070, 0.893
1130,Na2H2O2,mp-625996,mp-23891,6,63, 0.070, 1.241
1132,Na6O8P2,mp-674333,mp-1101638,6,136,-0.609, 1.739
1134,Bi2O3,mp-37036,mp-1017551,6,115,-0.077, 0.634
1136,Ag3IS,mp-674981,mp-558189,6,221,-0.039, 0.740
1138,Li5NaN2,mp-1186148,mp-29929,6,123,-0.165, 1.516
1140,C24H12N36,mp-1199197,mp-1202251,6,55,-0.002, 0.178
1142,Fe4Mn4B4O16,mp-771061,mp-1176443,6,62,-0.683, 0.238
1144,Ba2Fe8Yb2O14,mp-1104197,mp-1104863,5,82,-0.030, 0.121
1146,Al8Ba4O16,mp-1228007,mp-3828,5,182, 0.001, 0.124
1148,Cl24H20O8Sb4,mp-757924,mp-1192718,5,15, 0.001, 0.065
1150,Li24V12O116P32,mp-1176909,mp-760182,5,165, 0.012, 1.673
1152,V4Zn2O12,mp-1178789,mp-540969,5,12, 0.004, 0.124
1154,Pb32O64Si16,mp-1197095,mp-555786,5,15, 0.001, 0.093
1156,Rb4Ti2O24Te6,mp-1219756,mp-1540553,5,166, 0.004, 0.099
1158,Mn4O14P4,mp-1221802,mp-18721,5,12, 0.000, 0.055
1160,Mn4V4O14,mp-1221818,mp-19142,5,12, 0.000, 0.053
1162,Cr10K2Se16,mp-1223478,mp-1104473,5,12, 0.001, 0.102
1164,Pb6V4O16,mp-19903,mp-21322,5,166,-0.029, 0.645
1166,Ga2N10O28,mp-541950,mp-557954,5,82,-0.002, 0.563
1168,Ba6Ti12O30,mp-555966,mp-3943,5,12,-0.003, 0.185
1170,Bi8Mn4Ni4O24,mp-562612,mp-23618,5,15, 0.028, 0.100
1172,Cd2H4O4,mp-625565,mp-625548,5,164, 0.011, 0.285
1174,Ca2H4O4,mp-626644,mp-23879,5,164, 0.007, 0.305
1176,Li4Zr8O48P12,mp-681439,mp-541661,5,167,-0.003, 0.768
1178,Li4Mn8F12O8,mp-753431,mp-1176658,5,15, 0.006, 0.055
1180,Bi12F4O16,mp-753755,mp-1178488,5,15, 0.001, 0.044
1182,Li24V16O96P24,mp-757678,mp-1177570,5,15,-0.023, 0.103
1184,Li12Ti8O48P12,mp-758393,mp-757671,5,15, 0.030, 1.322
1186,Li12V12O116P32,mp-759453,mp-705314,5,15, 0.005, 1.645
1188,Na10O10Sb2,mp-759876,mp-1101682,5,12,-0.000, 0.039
1190,Li24V12O116P32,mp-760070,mp-760182,5,165, 0.003, 1.425
1192,Na8O44Sb16,mp-774074,mp-1176373,5,12, 0.009, 0.156
1194,Li12O48P12Sb8,mp-774523,mp-759128,5,15, 0.015, 1.518
1196,Mg2Cl4H16O24,mp-989229,mp-865188,5,12, 0.009, 0.806
1198,Ta12Tb4O36,mp-997499,mp-1101372,5,12, 0.001, 0.077
1200,Nb18O50P2,mp-1220604,mp-17677,5,82, 0.001, 0.160
1202,Al12K12B12O42,mp-1223739,mp-560217,5,150, 0.001, 0.150
1204,Ca8O16Si4,mp-1227559,mp-1019562,5,164,-0.042, 0.554
1206,Co8Na16O24,mp-1283470,mp-755360,5,12, 0.031, 0.091
1208,Fe8Na16O24,mp-1573889,mp-760247,5,12,-0.001, 0.965
1210,Mo4Tl8O16,mp-18938,mp-558755,5,164,-0.009, 0.593
1212,Mo8O48P12,mp-32077,mp-1101595,5,155,-0.047, 0.286
1214,Cr8Rb8Cl24,mp-568864,mp-30027,5,15, 0.002, 0.097
1216,Cr8Rb8Cl24,mp-568864,mp-568887,5,12,-0.007, 0.260
1218,H8O16S4,mp-625475,mp-690733,5,15,-0.000, 0.906
1220,Mg2H4O4,mp-626143,mp-30247,5,164, 0.009, 0.207
1222,Cd2Cl4,mp-632403,mp-1181940,5,115, 0.017, 0.090
1224,Cu16Li8S12,mp-756163,mp-1178005,5,12, 0.000, 0.052
1226,Li4Ti8O48P12,mp-762322,mp-18640,5,167, 0.008, 0.992
1228,Li12V12O116P32,mp-765415,mp-757329,5,15, 0.008, 1.705
1230,Co2Li8Mn10O24,mp-771545,mp-1177406,5,12,-0.010, 0.108
1232,Al24La16O60,mp-771838,mp-1024042,5,15, 0.003, 0.113
1234,Al8W12O48,mp-1182999,mp-542093,4,14, 0.002, 0.191
1236,Al8W12O48,mp-1182999,mp-560318,4,18, 0.001, 0.288
1238,Ca4B12H20O32,mp-560899,mp-705495,4,14,-0.004, 0.713
1240,H28N4O24,mp-625850,mp-625861,4,19,-0.016, 1.676
1242,Eu4Ge2S8,mp-1103850,mp-1104543,4,11,-0.011, 0.334
1244,Li8Mn12Ni4O32,mp-1177919,mp-775284,4,198,-0.013, 0.103
1246,Ca6U2O12,mp-1188279,mp-5960,4,14, 0.001, 0.096
1248,Ag8Ho8S16,mp-1199297,mp-18262,4,92, 0.009, 0.707
1250,Al12Na4H16O48P8,mp-1220886,mp-706525,4,14,-0.001, 0.691
1252,Li56O56Si14,mp-1223129,mp-559848,4,11,-0.000, 0.360
1254,Al4Ca4O14Si2,mp-1227499,mp-559691,4,113,-0.021, 1.417
1256,K4Zn2Br8,mp-23535,mp-23495,4,11,-0.001, 0.217
1258,Ag4S2,mp-31053,mp-556225,4,11,-0.008, 1.178
1260,O8Si4,mp-555891,mp-7648,4,20, 0.000, 0.297
1262,O8Si4,mp-555891,mp-559091,4,182, 0.003, 0.607
1264,Ba8Sc4Cl28,mp-573888,mp-669476,4,14,-0.002, 0.228
1266,H28N4O24,mp-625868,mp-625861,4,19, 0.001, 0.747
1268,H20I4O24,mp-625890,mp-625174,4,14, 0.024, 0.956
1270,H20I4O24,mp-625890,mp-27773,4,14, 0.030, 0.817
1272,H8O16Se4,mp-626024,mp-23866,4,19, 0.002, 0.260
1274,Al8H24O24,mp-626074,mp-27540,4,14, 0.021, 0.786
1276,H28N4O24,mp-626529,mp-504422,4,19, 0.027, 1.679
1278,Ba2Ca2C4O12,mp-644852,mp-6568,4,11, 0.007, 0.280
1280,Be24K16Mn16F96,mp-699937,mp-15266,4,198,-0.148, 0.668
1282,Ba2C2O6,mp-762225,mp-34195,4,11,-0.022, 1.157
1284,Ba2C2O6,mp-762225,mp-1227982,4,155,-0.036, 0.657
1286,Li8Mn12V4O32,mp-849953,mp-1177922,4,19, 0.005, 0.288
1288,K2La2S8Si2,mp-861938,mp-12924,4,11,-0.002, 0.239
1290,As8O12,mp-1105118,mp-1581,4,14, 0.020, 0.879
1292,Rb4F12,mp-1179734,mp-1179728,4,19,-0.003, 0.236
1294,Li16Zn4O32P8,mp-1200615,mp-557756,4,14, 0.001, 0.065
1296,Ce2K2S8Si2,mp-22809,mp-11170,4,11,-0.033, 0.265
1298,H24O12,mp-557082,mp-558226,4,19, 0.001, 0.512
1300,H24O12,mp-557082,mp-558958,4,19, 0.000, 0.446
1302,Ag4S2,mp-560025,mp-556225,4,11, 0.077, 0.468
1304,Mg12Sr12F48,mp-561022,mp-556290,4,11,-0.018, 0.734
1306,Cs4Hg2I8,mp-567594,mp-28421,4,11, 0.001, 0.097
1308,H20I4O24,mp-625274,mp-625174,4,14, 0.028, 0.741
1310,H20I4O24,mp-625274,mp-27773,4,14, 0.034, 0.988
1312,Zn4H8O8,mp-625857,mp-625830,4,19, 0.001, 0.099
1314,Zn4H8O8,mp-625857,mp-697146,4,19,-0.011, 0.723
1316,Na2H2O2,mp-626000,mp-23940,4,11,-0.001, 0.219
1318,Rb2H2O2,mp-626721,mp-643043,4,11,-0.006, 0.350
1320,Eu4Ge2Se8,mp-629088,mp-505740,4,11,-0.015, 0.431
1322,Ag6I2S2,mp-675879,mp-676561,4,155,-0.002, 0.365
1324,Fe16Mo24O96,mp-704851,mp-705435,4,14, 0.002, 0.614
1326,V4F20,mp-752907,mp-765600,4,14,-0.010, 1.503
1328,Li4Ni4O16P4,mp-763217,mp-757970,4,19,-0.086, 0.814
1330,Ba8Y4F28,mp-768350,mp-777744,4,14, 0.065, 1.172
1332,Li12Mn12F48,mp-777862,mp-753242,4,14,-0.092, 1.164
1334,CoLi7Mn4O12,mp-1175274,mp-1175275,3,10, 0.058, 1.510
1336,Ba12Ce8C20F8O60,mp-667381,mp-581090,3,12,-0.004, 0.245
1338,Fe4O14P4,mp-1102399,mp-18849,1,2,-0.493, 0.131
1340,Co7Li9O16,mp-1175376,mp-1175374,1,2,-0.004, 1.669
1342,Co7Li9O16,mp-1175376,mp-1175419,1,2, 0.029, 1.655
1344,SrH16O10,mp-1179337,mp-626197,1,2, 0.004, 1.244
1346,Mg4Mn8O16,mp-1308065,mvc-6916,1,74,-0.015, 1.299
1348,Co2Li6Mn2O10,mp-1321587,mp-1174117,1,2, 0.002, 0.172
1350,Co2Li6Mn2O10,mp-1321587,mp-1174097,1,2,-0.077, 1.356
1352,Co2Li6Mn2O10,mp-1321587,mp-1174075,1,12,-0.075, 0.126
1354,Mo4O24P6,mp-32055,mp-32094,1,2,-0.016, 0.423
1356,Nb4O30P8,mp-504946,mp-556760,1,2,-0.000, 0.299
1358,Br4H20O8,mp-625578,mp-28014,1,14, 0.011, 1.094
1360,Sr2H32O20,mp-626282,mp-626197,1,2,-0.037, 1.488
1362,Ba8H16O16,mp-627043,mp-626725,1,14, 0.024, 1.508
1364,Ba8H16O16,mp-627043,mp-627023,1,14, 0.011, 1.543
1366,Ag6I2S2,mp-673825,mp-558189,1,221,-0.031, 0.692
1368,Ag6I2S2,mp-673825,mp-676561,1,155, 0.008, 0.838
1370,V16O32,mp-715517,mp-1178787,1,130, 0.017, 0.253
1372,Li4Ti4O28P8,mp-757797,mp-1176581,1,15, 0.004, 0.061
1374,V6F2O10,mp-763211,mp-755269,1,2,-0.004, 1.641
1376,V6F2O10,mp-763211,mp-756032,1,2, 0.012, 1.582
1378,Ni6F10O2,mp-763215,mp-778617,1,2,-0.006, 1.562
1380,Ni6F10O2,mp-763215,mp-759808,1,2,-0.083, 1.772
1382,Mn8F8O8,mp-782725,mp-755662,1,14,-0.227, 1.543
1384,Fe8Na4O16,mp-850232,mp-1176449,1,13,-0.232, 0.100
1386,Ag2Y2Se4,mp-1100873,mp-1101606,1,141,-0.000, 0.087
1388,Bi3Li9O24P6,mp-1101536,mp-684028,1,147,-0.005, 0.273
1390,Co2Li6Mn2O10,mp-1174079,mp-1173984,1,2,-0.118, 1.766
1392,CoLi7Mn4O12,mp-1175195,mp-1175158,1,2,-0.002, 1.352
1394,Mo4U8O32,mp-1179395,mp-683675,1,14, 0.004, 0.406
1396,In10Pb6S21,mp-1181234,mp-622755,1,2,-0.000, 0.081
1398,In10Pb6S21,mp-1181234,mp-1203419,1,12,-0.011, 0.057
1400,Ce2Cl6H28O14,mp-1182034,mp-505786,1,2,-0.081, 1.627
1402,Co4Na8O12,mp-1280028,mp-755360,1,12, 0.034, 0.199
1404,Fe2Li4Ti2O8,mp-1285209,mp-1177837,1,139,-0.041, 1.095
1406,Co4Na8O12,mp-1294540,mp-755360,1,12, 0.028, 0.274
1408,Co6Li6Mn2O16,mp-1307308,mp-758163,1,12,-0.009, 0.139
1410,Co6O28P8,mp-1638872,mp-721926,1,2, 0.010, 0.128
1412,Ca16Nb8O36,mp-530194,mp-531051,1,2, 0.001, 1.529
1414,BiCuW2O8,mp-556640,mp-615173,1,2,-0.012, 0.096
1416,Li9Na9C9O27,mp-556783,mp-557375,1,174,-0.000, 1.635
1418,Al8H24O24,mp-626568,mp-625739,1,14, 0.020, 1.498
1420,Al8H24O24,mp-626568,mp-626605,1,61, 0.019, 1.489
1422,Cs2Cu6Ho4Se10,mp-672258,mp-1192367,1,63,-0.002, 0.054
1424,Ag4K4C4O12,mp-672695,mp-541966,1,73, 0.062, 0.965
1426,Ag4K4C4O12,mp-672695,mp-1191888,1,73,-0.006, 0.163
1428,Cu28P4Se24,mp-676863,mp-1201955,1,198,-0.002, 0.448
1430,Na12H4O32S8,mp-707941,mp-23780,1,14, 0.001, 0.267
1432,V6F6O12,mp-754683,mp-779090,1,2,-0.046, 1.474
1434,V6F6O12,mp-754683,mp-765735,1,2,-0.045, 1.575
1436,Co6F10O2,mp-756429,mp-849316,1,2, 0.011, 1.680
